unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,linked_data_uri
{C6209F5F-7D33-295E-E053-6C04A8C0DDCC},147500,2021-04-16 00:00,LE18 4PD,T,N,F,5,"",BASSETT STREET,"",WIGSTON,OADBY AND WIGSTON,LEICESTERSHIRE,B,A
{C6209F5F-7D42-295E-E053-6C04A8C0DDCC},171000,2021-05-21 00:00,LE67 3BA,T,N,F,74,"",BAKEWELL STREET,"",COALVILLE,NORTH WEST LEICESTERSHIRE,LEICESTERSHIRE,A,A
{C6209F5F-7F5D-295E-E053-6C04A8C0DDCC},190000,2021-03-19 00:00,LE11 4LU,S,N,F,275,"",ALAN MOSS ROAD,"",LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,A,A
{C6209F5F-7F6A-295E-E053-6C04A8C0DDCC},216000,2021-02-19 00:00,LE18 3SY,T,N,F,19,"",SAXONDALE ROAD,"",WIGSTON,OADBY AND WIGSTON,LEICESTERSHIRE,A,A
{C6209F5F-8180-295E-E053-6C04A8C0DDCC},280000,2021-03-24 00:00,LE18 3QX,D,N,F,3,"",RAVENSTHORPE ROAD,"",WIGSTON,OADBY AND WIGSTON,LEICESTERSHIRE,A,A
{C6209F5F-7D4B-295E-E053-6C04A8C0DDCC},202000,2021-06-07 00:00,LE18 2JH,S,N,F,2,"",HELSTON CLOSE,"",WIGSTON,OADBY AND WIGSTON,LEICESTERSHIRE,A,A
{C6209F5F-7D53-295E-E053-6C04A8C0DDCC},185000,2021-05-14 00:00,LE65 2QX,S,N,F,28,"",ROUEN WAY,"",ASHBY-DE-LA-ZOUCH,NORTH WEST LEICESTERSHIRE,LEICESTERSHIRE,A,A
{C6209F5F-7D55-295E-E053-6C04A8C0DDCC},640000,2021-03-25 00:00,LE11 3LY,D,N,F,52,"",OUTWOODS ROAD,"",LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,A,A
{C6209F5F-7F77-295E-E053-6C04A8C0DDCC},170000,2021-04-27 00:00,LE16 9DN,S,N,F,73,"",WELLAND PARK ROAD,"",MARKET HARBOROUGH,HARBOROUGH,LEICESTERSHIRE,A,A
{C6209F5F-7F7D-295E-E053-6C04A8C0DDCC},220000,2021-01-15 00:00,LE16 7DJ,S,N,F,69,"",THE HEADLANDS,"",MARKET HARBOROUGH,HARBOROUGH,LEICESTERSHIRE,A,A
{C6209F5F-7F85-295E-E053-6C04A8C0DDCC},379995,2021-04-07 00:00,LE16 7DJ,S,N,F,105,"",THE HEADLANDS,"",MARKET HARBOROUGH,HARBOROUGH,LEICESTERSHIRE,A,A
{C6209F5F-81A6-295E-E053-6C04A8C0DDCC},265000,2021-04-16 00:00,LE10 1SN,D,N,F,140,"",ASHBY ROAD,"",HINCKLEY,HINCKLEY AND BOSWORTH,LEICESTERSHIRE,A,A
{C6209F5F-81B1-295E-E053-6C04A8C0DDCC},207500,2021-03-29 00:00,LE18 1FB,S,N,F,47,"",ALFRETON ROAD,"",WIGSTON,OADBY AND WIGSTON,LEICESTERSHIRE,A,A
{C6209F5F-81B5-295E-E053-6C04A8C0DDCC},168500,2021-03-02 00:00,LE11 4TP,S,N,F,15,"",KENSINGTON AVENUE,"",LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,A,A
{C6209F5F-7D79-295E-E053-6C04A8C0DDCC},170000,2021-06-04 00:00,LE67 9UH,S,N,F,10,"",CHURCH DRIVE,"",MARKFIELD,HINCKLEY AND BOSWORTH,LEICESTERSHIRE,A,A
{C6209F5F-7D81-295E-E053-6C04A8C0DDCC},220000,2021-04-12 00:00,LE11 1PQ,T,N,F,87,"",LOWER CAMBRIDGE STREET,"",LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,A,A
{C6209F5F-7D86-295E-E053-6C04A8C0DDCC},260000,2021-05-21 00:00,LE67 6JZ,D,N,F,78,"",PARKDALE,"",IBSTOCK,NORTH WEST LEICESTERSHIRE,LEICESTERSHIRE,A,A
{C6209F5F-7FA0-295E-E053-6C04A8C0DDCC},185000,2021-05-21 00:00,LE67 9WN,S,N,F,40,"",RECTORY ROAD,"",MARKFIELD,HINCKLEY AND BOSWORTH,LEICESTERSHIRE,A,A
{C6209F5F-7FA4-295E-E053-6C04A8C0DDCC},240000,2021-03-19 00:00,LE16 9AS,T,N,F,126,"",LOGAN STREET,"",MARKET HARBOROUGH,HARBOROUGH,LEICESTERSHIRE,A,A
{C6209F5F-7FA5-295E-E053-6C04A8C0DDCC},355000,2021-03-09 00:00,LE16 8ER,D,N,F,16,"",AUDLEY CLOSE,"",MARKET HARBOROUGH,HARBOROUGH,LEICESTERSHIRE,A,A
{C6209F5F-7FB0-295E-E053-6C04A8C0DDCC},176000,2021-06-04 00:00,LE18 1HJ,S,N,F,52,"",KINGSTON AVENUE,"",WIGSTON,OADBY AND WIGSTON,LEICESTERSHIRE,A,A
{C6209F5F-7FB3-295E-E053-6C04A8C0DDCC},230000,2021-05-26 00:00,LE16 9EP,T,N,F,47,"",CAXTON STREET,"",MARKET HARBOROUGH,HARBOROUGH,LEICESTERSHIRE,A,A
{C6209F5F-8261-295E-E053-6C04A8C0DDCC},198500,2021-03-03 00:00,LE16 9NB,T,N,F,24,"",MAURICE ROAD,"",MARKET HARBOROUGH,HARBOROUGH,LEICESTERSHIRE,A,A
{C6209F5F-8263-295E-E053-6C04A8C0DDCC},355000,2021-05-12 00:00,LE18 3WR,D,N,F,4,"",TENDRING DRIVE,"",WIGSTON,OADBY AND WIGSTON,LEICESTERSHIRE,A,A
{C6209F5F-7D94-295E-E053-6C04A8C0DDCC},250000,2021-03-12 00:00,LE67 3AF,S,N,F,79,"",PARK ROAD,"",COALVILLE,NORTH WEST LEICESTERSHIRE,LEICESTERSHIRE,A,A
{C6209F5F-7D9C-295E-E053-6C04A8C0DDCC},172000,2021-04-30 00:00,LE18 2DA,S,N,F,30,"",PULLMAN ROAD,"",WIGSTON,OADBY AND WIGSTON,LEICESTERSHIRE,A,A
{C6209F5F-7D9F-295E-E053-6C04A8C0DDCC},350000,2021-03-03 00:00,LE11 5JU,D,N,F,150,"",KNIGHTTHORPE ROAD,"",LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,A,A
{C6209F5F-7DA5-295E-E053-6C04A8C0DDCC},200000,2021-06-11 00:00,LE11 5YG,S,N,F,1,"",LESLIE CLOSE,"",LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,A,A
{C6209F5F-7DA7-295E-E053-6C04A8C0DDCC},105000,2021-05-07 00:00,LE10 0QT,F,N,L,9,"",MIDDLEFIELD COURT,"",HINCKLEY,HINCKLEY AND BOSWORTH,LEICESTERSHIRE,A,A
{C6209F5F-7DAA-295E-E053-6C04A8C0DDCC},170000,2021-05-21 00:00,LE67 6LW,T,N,F,35,"",DEEPDALE CLOSE,"",IBSTOCK,NORTH WEST LEICESTERSHIRE,LEICESTERSHIRE,A,A
{C6209F5F-7DAC-295E-E053-6C04A8C0DDCC},155000,2021-03-19 00:00,LE11 1PW,D,N,F,8,"",TOOTHILL ROAD,"",LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,A,A
{C6209F5F-7DB1-295E-E053-6C04A8C0DDCC},163000,2021-03-10 00:00,LE11 1PW,T,N,F,40,"",TOOTHILL ROAD,"",LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,A,A
{C6209F5F-7FB8-295E-E053-6C04A8C0DDCC},150000,2021-03-18 00:00,LE11 5DQ,T,N,F,28,"",GEORGE STREET,"",LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,A,A
{C6209F5F-8278-295E-E053-6C04A8C0DDCC},281000,2021-05-21 00:00,LE18 3RG,S,N,F,39,"",GRASMERE ROAD,"",WIGSTON,OADBY AND WIGSTON,LEICESTERSHIRE,A,A
{C6209F5F-8283-295E-E053-6C04A8C0DDCC},201500,2021-06-11 00:00,LE18 2HL,S,N,F,13,"",HILLSIDE AVENUE,"",WIGSTON,OADBY AND WIGSTON,LEICESTERSHIRE,A,A
{C6209F5F-8289-295E-E053-6C04A8C0DDCC},233000,2021-03-12 00:00,LE16 7LP,T,N,F,4,"",POCHIN DRIVE,"",MARKET HARBOROUGH,HARBOROUGH,LEICESTERSHIRE,A,A
{C6209F5F-828A-295E-E053-6C04A8C0DDCC},145000,2021-03-19 00:00,LE67 3JE,S,N,F,169,"",LONDON ROAD,"",COALVILLE,NORTH WEST LEICESTERSHIRE,LEICESTERSHIRE,A,A
{C6209F5F-7DD2-295E-E053-6C04A8C0DDCC},375000,2021-03-26 00:00,LE13 0AG,D,N,F,26,"",GLOUCESTER AVENUE,"",MELTON MOWBRAY,MELTON,LEICESTERSHIRE,A,A
{C6209F5F-7FDB-295E-E053-6C04A8C0DDCC},225000,2021-04-01 00:00,LE67 4EH,D,N,F,3,"",JENKINS ROAD,"",COALVILLE,NORTH WEST LEICESTERSHIRE,LEICESTERSHIRE,A,A
{C6209F5F-8290-295E-E053-6C04A8C0DDCC},190000,2021-03-04 00:00,LE67 4BN,S,N,F,40,"",BROOM LEYS AVENUE,"",COALVILLE,NORTH WEST LEICESTERSHIRE,LEICESTERSHIRE,A,A
{C6209F5F-8297-295E-E053-6C04A8C0DDCC},225000,2021-04-09 00:00,LE11 2HN,D,N,F,390,"",PARK ROAD,"",LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,A,A
{C6209F5F-7DDB-295E-E053-6C04A8C0DDCC},180000,2021-03-11 00:00,LE10 0LW,S,N,F,37,"",STRATHMORE ROAD,"",HINCKLEY,HINCKLEY AND BOSWORTH,LEICESTERSHIRE,A,A
{C6209F5F-7DDE-295E-E053-6C04A8C0DDCC},205000,2021-03-03 00:00,LE18 4WP,S,N,F,15A,"",SUSSEX ROAD,"",WIGSTON,OADBY AND WIGSTON,LEICESTERSHIRE,A,A
{C6209F5F-7DF1-295E-E053-6C04A8C0DDCC},160000,2021-03-26 00:00,LE11 5DN,T,N,F,72,"",LEOPOLD STREET,"",LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,A,A
{C6209F5F-8018-295E-E053-6C04A8C0DDCC},250000,2021-05-21 00:00,LE13 1TD,S,N,F,49,"",EASTFIELD AVENUE,"",MELTON MOWBRAY,MELTON,LEICESTERSHIRE,A,A
{C6209F5F-82AD-295E-E053-6C04A8C0DDCC},306000,2021-02-12 00:00,LE18 1NJ,T,N,F,46,"",EASTWAY ROAD,"",WIGSTON,OADBY AND WIGSTON,LEICESTERSHIRE,A,A
{C6209F5F-7DF8-295E-E053-6C04A8C0DDCC},401596,2021-05-26 00:00,LE17 4DF,D,N,F,29,"",MULBERRY CLOSE,"",LUTTERWORTH,HARBOROUGH,LEICESTERSHIRE,A,A
{C6209F5F-7E17-295E-E053-6C04A8C0DDCC},385000,2021-06-09 00:00,LE13 1JZ,S,N,F,101,"",SCALFORD ROAD,"",MELTON MOWBRAY,MELTON,LEICESTERSHIRE,A,A
{C6209F5F-802B-295E-E053-6C04A8C0DDCC},175000,2021-03-26 00:00,LE65 2HL,S,N,F,17,"",HOLYWELL AVENUE,"",ASHBY-DE-LA-ZOUCH,NORTH WEST LEICESTERSHIRE,LEICESTERSHIRE,A,A
{C6209F5F-8033-295E-E053-6C04A8C0DDCC},135000,2021-03-05 00:00,LE67 3LX,T,N,F,128,"",MARGARET STREET,"",COALVILLE,NORTH WEST LEICESTERSHIRE,LEICESTERSHIRE,B,A
{C6209F5F-8036-295E-E053-6C04A8C0DDCC},305000,2021-05-28 00:00,LE67 6GY,S,N,F,19,"",WATER MEADOW WAY,"",IBSTOCK,NORTH WEST LEICESTERSHIRE,LEICESTERSHIRE,A,A
{DBA933F9-9F35-669D-E053-6B04A8C0AD56},247500,2022-02-18 00:00,LE10 0JB,S,N,F,28,"",GAINSBOROUGH AVENUE,"",HINCKLEY,HINCKLEY AND BOSWORTH,LEICESTERSHIRE,A,A
{DBA933F9-9F85-669D-E053-6B04A8C0AD56},97500,2022-03-04 00:00,LE10 0QT,F,N,L,20,"",MIDDLEFIELD COURT,"",HINCKLEY,HINCKLEY AND BOSWORTH,LEICESTERSHIRE,A,A
{DBA933F9-A001-669D-E053-6B04A8C0AD56},277000,2022-02-17 00:00,LE10 0SH,S,N,F,7,"",BROWNING DRIVE,"",HINCKLEY,HINCKLEY AND BOSWORTH,LEICESTERSHIRE,A,A
{DBA933F9-A024-669D-E053-6B04A8C0AD56},318000,2022-02-25 00:00,LE67 4EJ,D,N,F,60,"",LONG LANE,"",COALVILLE,NORTH WEST LEICESTERSHIRE,LEICESTERSHIRE,A,A
{DBA933F9-A166-669D-E053-6B04A8C0AD56},236000,2022-02-24 00:00,LE18 2JT,S,N,F,7,"",PENSILVA CLOSE,"",WIGSTON,OADBY AND WIGSTON,LEICESTERSHIRE,A,A
{DBA933F9-9DCB-669D-E053-6B04A8C0AD56},165000,2022-03-01 00:00,LE10 0DL,T,N,F,4,"",EDWARD STREET,"",HINCKLEY,HINCKLEY AND BOSWORTH,LEICESTERSHIRE,A,A
{DBA933F9-9E21-669D-E053-6B04A8C0AD56},255000,2022-01-26 00:00,LE16 9QP,S,N,F,14,"",HORSEFAIR CLOSE,"",MARKET HARBOROUGH,HARBOROUGH,LEICESTERSHIRE,A,A
{DE2D0CE0-8AF6-51EE-E053-6C04A8C00671},220000,2022-03-25 00:00,LE11 1PE,D,N,F,93,"",LIMEHURST AVENUE,"",LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,B,A
{DE2D0CE0-8B12-51EE-E053-6C04A8C00671},156000,2022-02-11 00:00,LE18 4NA,T,N,F,9,"",MATLOCK AVENUE,"",WIGSTON,OADBY AND WIGSTON,LEICESTERSHIRE,B,A
{DE2D0CE0-8B6E-51EE-E053-6C04A8C00671},115000,2022-04-07 00:00,LE65 1SJ,F,N,L,5,"",LODGE CLOSE,"",ASHBY-DE-LA-ZOUCH,NORTH WEST LEICESTERSHIRE,LEICESTERSHIRE,B,A
{045A1898-C39E-9A24-E063-4804A8C048EA},549995,2022-06-30 00:00,LE13 0RH,D,Y,F,1,"",BOYD ROAD,"",MELTON MOWBRAY,MELTON,LEICESTERSHIRE,A,A
{FFA361DA-F1F7-8A03-E053-4804A8C01F61},175000,2022-12-09 00:00,LE9 8DR,T,N,F,144,"",HIGH STREET,BARWELL,LEICESTER,HINCKLEY AND BOSWORTH,LEICESTERSHIRE,A,A
{FFA361DA-F26C-8A03-E053-4804A8C01F61},140000,2022-11-28 00:00,LE11 1LX,T,N,F,30,"",STANFORD HILL,"",LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,A,A
{01EB45EF-EC44-40F3-E063-4704A8C05FDE},257000,2022-03-31 00:00,LE67 6QS,S,Y,F,14,"",RILEY DRIVE,"",IBSTOCK,NORTH WEST LEICESTERSHIRE,LEICESTERSHIRE,A,A
{01EB45EF-EC74-40F3-E063-4704A8C05FDE},400000,2022-05-06 00:00,LE67 6QS,D,Y,F,56,"",RILEY DRIVE,"",IBSTOCK,NORTH WEST LEICESTERSHIRE,LEICESTERSHIRE,A,A
{01EB45EF-EC93-40F3-E063-4704A8C05FDE},277000,2022-02-25 00:00,LE67 6QS,D,Y,F,9,"",RILEY DRIVE,"",IBSTOCK,NORTH WEST LEICESTERSHIRE,LEICESTERSHIRE,A,A
{01EB45EF-ECAE-40F3-E063-4704A8C05FDE},379500,2022-06-28 00:00,LE67 6QS,D,Y,F,7,"",RILEY DRIVE,"",IBSTOCK,NORTH WEST LEICESTERSHIRE,LEICESTERSHIRE,A,A
{01EB45EF-ECBE-40F3-E063-4704A8C05FDE},275500,2022-08-31 00:00,LE67 6QH,D,Y,F,2,"",LEWIS CLOSE,"",IBSTOCK,NORTH WEST LEICESTERSHIRE,LEICESTERSHIRE,A,A
{E53EDD2D-EA6D-83EC-E053-6B04A8C03A59},128500,2022-01-07 00:00,LE9 8DQ,T,N,F,36,"",HIGH STREET,BARWELL,LEICESTER,HINCKLEY AND BOSWORTH,LEICESTERSHIRE,A,A
{E53EDD2D-ED12-83EC-E053-6B04A8C03A59},262000,2022-06-24 00:00,LE10 1SZ,S,N,F,14,"",SAVILLE CLOSE,"",HINCKLEY,HINCKLEY AND BOSWORTH,LEICESTERSHIRE,A,A
{E53EDD2D-EAE8-83EC-E053-6B04A8C03A59},295000,2022-04-29 00:00,LE65 2NR,S,N,F,27,"",WINCHESTER WAY,"",ASHBY-DE-LA-ZOUCH,NORTH WEST LEICESTERSHIRE,LEICESTERSHIRE,A,A
{E53EDD2D-EE26-83EC-E053-6B04A8C03A59},195000,2022-01-31 00:00,LE67 6QS,S,Y,F,17,"",RILEY DRIVE,"",IBSTOCK,NORTH WEST LEICESTERSHIRE,LEICESTERSHIRE,A,A
{E53EDD2E-AADC-83EC-E053-6B04A8C03A59},300000,2022-03-29 00:00,LE11 3AY,T,N,F,37,"",ARTHUR STREET,"",LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,B,A
{E53EDD2E-AAE7-83EC-E053-6B04A8C03A59},167500,2022-02-04 00:00,LE11 4PY,S,N,F,97,"",BLACKBROOK ROAD,"",LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,B,A
{E53EDD2E-AB64-83EC-E053-6B04A8C03A59},135000,2022-03-30 00:00,LE11 5EG,T,N,F,122,"",STATION STREET,"",LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,B,A
{E53EDD2D-EE7C-83EC-E053-6B04A8C03A59},179000,2022-07-06 00:00,LE11 1JH,T,N,F,1,"",BURDER STREET,"",LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,A,A
{E53EDD2D-E912-83EC-E053-6B04A8C03A59},760000,2022-06-29 00:00,LE11 3LY,D,N,F,52,"",OUTWOODS ROAD,"",LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,A,A
{06C9F488-0D6F-9388-E063-4804A8C0BD98},300000,2022-03-17 00:00,LE67 9UX,O,N,F,126,"",MAIN STREET,"",MARKFIELD,HINCKLEY AND BOSWORTH,LEICESTERSHIRE,B,A
{E53EDD2D-E93A-83EC-E053-6B04A8C03A59},240000,2022-06-10 00:00,LE11 1JB,T,N,F,18,"",BELTON ROAD,"",LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,A,A
{E53EDD2D-E9BB-83EC-E053-6B04A8C03A59},80000,2022-05-31 00:00,LE10 0JT,F,N,L,110,"",COVENTRY ROAD,"",HINCKLEY,HINCKLEY AND BOSWORTH,LEICESTERSHIRE,A,A
{E53EDD2D-EC30-83EC-E053-6B04A8C03A59},255000,2022-06-24 00:00,LE10 0BW,T,N,F,45,"",RICHMOND GATE,"",HINCKLEY,HINCKLEY AND BOSWORTH,LEICESTERSHIRE,A,A
{E53EDD2D-EC33-83EC-E053-6B04A8C03A59},250000,2022-06-14 00:00,LE10 0GW,T,N,F,28,"",OVERLORD DRIVE,"",HINCKLEY,HINCKLEY AND BOSWORTH,LEICESTERSHIRE,A,A
{E073986B-6A62-2134-E053-6C04A8C0233B},380000,2022-03-18 00:00,LE10 1TE,D,N,F,22,"",SUNNYSIDE,"",HINCKLEY,HINCKLEY AND BOSWORTH,LEICESTERSHIRE,A,A
{E073986B-67B2-2134-E053-6C04A8C0233B},175000,2022-02-24 00:00,LE18 3SD,T,N,F,64,"",FOSTON GATE,"",WIGSTON,OADBY AND WIGSTON,LEICESTERSHIRE,A,A
{E073986B-68A7-2134-E053-6C04A8C0233B},163500,2022-03-07 00:00,LE10 0AS,T,N,F,9,"",MANOR STREET,"",HINCKLEY,HINCKLEY AND BOSWORTH,LEICESTERSHIRE,A,A
{E073986B-68A9-2134-E053-6C04A8C0233B},260000,2022-05-05 00:00,LE11 3HS,S,N,F,137,"",FOREST ROAD,"",LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,A,A
{E073986B-68F0-2134-E053-6C04A8C0233B},159000,2022-04-08 00:00,LE10 1PT,T,N,F,12,"",CHARLES STREET,"",HINCKLEY,HINCKLEY AND BOSWORTH,LEICESTERSHIRE,A,A
{E073986B-68FF-2134-E053-6C04A8C0233B},325000,2022-04-01 00:00,LE10 0GF,D,N,F,55,"",LANDSEER DRIVE,"",HINCKLEY,HINCKLEY AND BOSWORTH,LEICESTERSHIRE,A,A
{E073986B-6948-2134-E053-6C04A8C0233B},312000,2022-03-07 00:00,LE10 0LN,D,N,F,6,"",ROSEMARY WAY,"",HINCKLEY,HINCKLEY AND BOSWORTH,LEICESTERSHIRE,A,A
{E073986B-66D4-2134-E053-6C04A8C0233B},205000,2022-02-18 00:00,LE18 2HH,T,N,F,1,"",FALMOUTH DRIVE,"",WIGSTON,OADBY AND WIGSTON,LEICESTERSHIRE,A,A
{E073986B-69C4-2134-E053-6C04A8C0233B},155000,2022-02-03 00:00,LE11 1HZ,F,N,L,23,"",ADCOCKS CLOSE,"",LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,A,A
{E073986B-69FB-2134-E053-6C04A8C0233B},292000,2022-02-09 00:00,LE67 9UW,D,N,F,179,"",MAIN STREET,"",MARKFIELD,HINCKLEY AND BOSWORTH,LEICESTERSHIRE,A,A
{E073986B-6741-2134-E053-6C04A8C0233B},695000,2022-03-17 00:00,LE65 2QB,D,N,F,6,"",WILLESLEY CLOSE,"",ASHBY-DE-LA-ZOUCH,NORTH WEST LEICESTERSHIRE,LEICESTERSHIRE,A,A
{E073986B-6753-2134-E053-6C04A8C0233B},222500,2022-02-25 00:00,LE67 3NB,S,N,F,89,"",RAVENSTONE ROAD,"",COALVILLE,NORTH WEST LEICESTERSHIRE,LEICESTERSHIRE,A,A
{E073986B-675E-2134-E053-6C04A8C0233B},217500,2022-02-18 00:00,LE11 5HY,S,N,F,76,"",KINGS AVENUE,"",LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,A,A
{E073986B-676A-2134-E053-6C04A8C0233B},250000,2022-03-18 00:00,LE10 0TN,S,N,F,61,"",OUTLANDS DRIVE,"",HINCKLEY,HINCKLEY AND BOSWORTH,LEICESTERSHIRE,A,A
{06C9F487-8822-9388-E063-4804A8C0BD98},300000,2022-03-17 00:00,LE67 9UX,T,N,F,126,"",MAIN STREET,"",MARKFIELD,HINCKLEY AND BOSWORTH,LEICESTERSHIRE,A,A
{06C9F487-8841-9388-E063-4804A8C0BD98},479995,2022-03-25 00:00,LE18 3YU,D,Y,F,17,"",ASHPOLE SPINNEY,"",WIGSTON,OADBY AND WIGSTON,LEICESTERSHIRE,A,A
{06C9F487-8847-9388-E063-4804A8C0BD98},476995,2022-03-25 00:00,LE18 3YU,D,Y,F,15,"",ASHPOLE SPINNEY,"",WIGSTON,OADBY AND WIGSTON,LEICESTERSHIRE,A,A
{06C9F487-884E-9388-E063-4804A8C0BD98},639995,2022-04-22 00:00,LE18 3YU,D,Y,F,19,"",ASHPOLE SPINNEY,"",WIGSTON,OADBY AND WIGSTON,LEICESTERSHIRE,A,A
{06C9F487-885E-9388-E063-4804A8C0BD98},290000,2022-03-18 00:00,LE18 3RR,D,N,F,34,"",THIRLMERE ROAD,"",WIGSTON,OADBY AND WIGSTON,LEICESTERSHIRE,A,A
{0E082197-0720-5C09-E063-4704A8C0A10E},560000,2022-03-29 00:00,DE12 7FN,D,N,F,1,"",ORCHARD CLOSE,DONISTHORPE,SWADLINCOTE,NORTH WEST LEICESTERSHIRE,LEICESTERSHIRE,A,A
{0E082197-0747-5C09-E063-4704A8C0A10E},220000,2022-05-27 00:00,LE11 3RU,S,N,F,63,"",RYDAL AVENUE,"",LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,A,A
{0E082197-0763-5C09-E063-4704A8C0A10E},217000,2022-07-14 00:00,LE11 4ES,S,N,F,13,"",ASHBY CRESCENT,"",LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,A,A
{F3B6C199-3D70-6E40-E053-6C04A8C0B3B4},150000,2022-10-10 00:00,LE11 1JR,T,N,F,6,"",GLEBE STREET,"",LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,B,A
{F3B6C199-3D89-6E40-E053-6C04A8C0B3B4},300000,2022-12-07 00:00,LE67 6HT,O,N,F,8A,"",REDLANDS ESTATE,"",IBSTOCK,NORTH WEST LEICESTERSHIRE,LEICESTERSHIRE,B,A
{1061746E-28E0-3C34-E063-4804A8C0F9E7},242000,2022-07-07 00:00,LE18 2GX,S,N,F,3,"",SALTASH CLOSE,"",WIGSTON,OADBY AND WIGSTON,LEICESTERSHIRE,A,A
{1061746E-2900-3C34-E063-4804A8C0F9E7},380000,2022-09-09 00:00,LE11 3PR,D,N,F,27,"",SANDALWOOD ROAD,"",LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,A,A
{F87E72F9-2280-176C-E053-6B04A8C0D2BE},400000,2022-06-17 00:00,LE65 2AW,D,Y,F,30,"",DAIRY LANE,"",ASHBY-DE-LA-ZOUCH,NORTH WEST LEICESTERSHIRE,LEICESTERSHIRE,A,A
{F87E72F9-2283-176C-E053-6B04A8C0D2BE},459950,2022-08-12 00:00,LE16 9PX,D,Y,F,24,"",DANDY DRIVE,"",MARKET HARBOROUGH,HARBOROUGH,LEICESTERSHIRE,A,A
{F87E72F9-1F32-176C-E053-6B04A8C0D2BE},315000,2022-11-30 00:00,LE10 1XL,D,N,F,5,"",TRURO CLOSE,"",HINCKLEY,HINCKLEY AND BOSWORTH,LEICESTERSHIRE,A,A
{F87E72F9-1FB5-176C-E053-6B04A8C0D2BE},164000,2022-03-11 00:00,LE11 1SH,T,N,F,10,"",THOMAS STREET,"",LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,A,A
{F87E72F9-22ED-176C-E053-6B04A8C0D2BE},280000,2022-04-20 00:00,LE18 2BA,T,N,F,38,"",BUSHLOE END,"",WIGSTON,OADBY AND WIGSTON,LEICESTERSHIRE,A,A
{F87E72F9-2106-176C-E053-6B04A8C0D2BE},395000,2022-11-23 00:00,LE9 7NG,D,N,F,21,"",WENTWORTH AVENUE,ELMESTHORPE,LEICESTER,BLABY,LEICESTERSHIRE,A,A
{F87E72F9-2245-176C-E053-6B04A8C0D2BE},359950,2022-03-29 00:00,LE16 9PX,D,Y,F,22,"",DANDY DRIVE,"",MARKET HARBOROUGH,HARBOROUGH,LEICESTERSHIRE,A,A
{F87E72F9-2246-176C-E053-6B04A8C0D2BE},195000,2022-02-25 00:00,LE67 6QS,S,Y,F,11,"",RILEY DRIVE,"",IBSTOCK,NORTH WEST LEICESTERSHIRE,LEICESTERSHIRE,A,A
{E073986B-6C53-2134-E053-6C04A8C0233B},310000,2022-05-16 00:00,LE18 3PU,D,N,F,122,"",OADBY ROAD,"",WIGSTON,OADBY AND WIGSTON,LEICESTERSHIRE,A,A
{E073986B-6CB7-2134-E053-6C04A8C0233B},180000,2022-02-04 00:00,LE10 0EA,S,N,F,26,"",STOKE ROAD,"",HINCKLEY,HINCKLEY AND BOSWORTH,LEICESTERSHIRE,A,A
{E073986B-6CC7-2134-E053-6C04A8C0233B},160000,2022-03-04 00:00,LE9 8HR,S,N,F,48,"",JERSEY WAY,BARWELL,LEICESTER,HINCKLEY AND BOSWORTH,LEICESTERSHIRE,A,A
{0E082197-73EB-5C09-E063-4704A8C0A10E},1250000,2022-08-05 00:00,LE17 4LX,O,N,F,LUTTERWORTH GRANGE BARN,"",LEICESTER ROAD,"",LUTTERWORTH,HARBOROUGH,LEICESTERSHIRE,B,A
{EC7AD09A-A55D-9200-E053-6C04A8C0E306},230000,2022-06-01 00:00,LE11 2DY,S,N,F,14,"",GARTON ROAD,"",LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,B,A
