match_key,unique_id,LMK_KEY,geocode_query,latitude,longitude,display_name,geocode_status,distance_to_prison_m
LE652AW|30 DAIRY LANE ASHBY DE LA ZOUCH,{F87E72F9-2280-176C-E053-6B04A8C0D2BE},a1c84ea3f7c852b4aab481a77602e287a2c8cf000d0e67daa70d1bfb15084de7,"30 DAIRY LANE ASHBY-DE-LA-ZOUCH, LE65 2AW, United Kingdom",52.7570598,-1.4749971,"Dairy Lane, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2AW, United Kingdom",ok,29361.7268630118
LE652AY|22 WHEATLEY CLOSE ASHBY DE LA ZOUCH,{EA3278AA-266A-2676-E053-6B04A8C015F8},9cb385b9a040dfb72fcfec816277a37e66dcbc14425fbb46ea82de63c878b9a6,"22 WHEATLEY CLOSE ASHBY-DE-LA-ZOUCH, LE65 2AY, United Kingdom",52.7578371,-1.4749643,"Wheatley Close, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2AY, United Kingdom",ok,29416.4377929773
LE652AY|24 WHEATLEY CLOSE ASHBY DE LA ZOUCH,{EA3278AA-2620-2676-E053-6B04A8C015F8},266bb5c52d2e10fed639fc4f9a00f083776dce0b6cb886f2a6f0fb87c8714fdd,"24 WHEATLEY CLOSE ASHBY-DE-LA-ZOUCH, LE65 2AY, United Kingdom",52.7578371,-1.4749643,"Wheatley Close, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2AY, United Kingdom",ok,29416.4377929773
LE652AY|26 WHEATLEY CLOSE ASHBY DE LA ZOUCH,{EA3278AA-26B0-2676-E053-6B04A8C015F8},78f95d09dc948c5c5dff334e91f697ed438bb7f49b3f1cf40a138f6441f32d89,"26 WHEATLEY CLOSE ASHBY-DE-LA-ZOUCH, LE65 2AY, United Kingdom",52.7578371,-1.4749643,"Wheatley Close, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2AY, United Kingdom",ok,29416.4377929773
LE652AY|26 WHEATLEY CLOSE ASHBY DE LA ZOUCH,{25E9DA81-0B7F-555E-E063-4704A8C066F2},78f95d09dc948c5c5dff334e91f697ed438bb7f49b3f1cf40a138f6441f32d89,"26 WHEATLEY CLOSE ASHBY-DE-LA-ZOUCH, LE65 2AY, United Kingdom",52.7578371,-1.4749643,"Wheatley Close, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2AY, United Kingdom",ok,29416.4377929773
LE652AY|28 WHEATLEY CLOSE ASHBY DE LA ZOUCH,{EA3278AA-2691-2676-E053-6B04A8C015F8},e08be7caa656496ce1a98dc947acbc075fdae136ba9a232117d09ad68e58d543,"28 WHEATLEY CLOSE ASHBY-DE-LA-ZOUCH, LE65 2AY, United Kingdom",52.7578371,-1.4749643,"Wheatley Close, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2AY, United Kingdom",ok,29416.4377929773
LE652FA|35 AVENUE ROAD ASHBY DE LA ZOUCH,{CFC9085C-CA69-9A70-E053-6B04A8C09D6A},030a2bedb6226f967c70a8e2b37109262b8f7a0512e095383934059521e19aaa,"35 AVENUE ROAD ASHBY-DE-LA-ZOUCH, LE65 2FA, United Kingdom",52.7408685,-1.4762463,"35, Avenue Road, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2FA, United Kingdom",ok,28288.2940414761
LE652FA|35 AVENUE ROAD ASHBY DE LA ZOUCH,{2131FCF6-34D3-86E8-E063-4804A8C0372B},030a2bedb6226f967c70a8e2b37109262b8f7a0512e095383934059521e19aaa,"35 AVENUE ROAD ASHBY-DE-LA-ZOUCH, LE65 2FA, United Kingdom",52.7408685,-1.4762463,"35, Avenue Road, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2FA, United Kingdom",ok,28288.2940414761
LE652FA|35 AVENUE ROAD ASHBY DE LA ZOUCH,{25EA59F9-EC66-4D50-E050-A8C0630562D0},030a2bedb6226f967c70a8e2b37109262b8f7a0512e095383934059521e19aaa,"35 AVENUE ROAD ASHBY-DE-LA-ZOUCH, LE65 2FA, United Kingdom",52.7408685,-1.4762463,"35, Avenue Road, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2FA, United Kingdom",ok,28288.2940414761
LE652FE|18 AVENUE ROAD ASHBY DE LA ZOUCH,{C18F412B-0773-81A6-E053-6B04A8C0AD18},247d5abc5849b1f07a0e61b04cc9aed9ab95517dfeeef06e67ff43e5bbdc516b,"18 AVENUE ROAD ASHBY-DE-LA-ZOUCH, LE65 2FE, United Kingdom",,,"",no_result,
LE652FN|64 HIGHFIELDS CLOSE ASHBY DE LA ZOUCH,{CD5A9DCC-1110-310A-E053-6C04A8C00A1F},01f3b0bd3620f34752e50d6588778f2a42b1624a76accdafb7ddabd7f2c0983f,"64 HIGHFIELDS CLOSE ASHBY-DE-LA-ZOUCH, LE65 2FN, United Kingdom",52.7468947,-1.4838746,"64, Highfields Close, Shellbrook, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2FN, United Kingdom",ok,29105.4235215993
LE652FP|21 HIGHFIELDS CLOSE ASHBY DE LA ZOUCH,{D707E535-8B12-0AD9-E053-6B04A8C067CC},e8afe1abe96c645122f2ebb304ad6a7eb554d254602721021962eac84c2bb49b,"21 HIGHFIELDS CLOSE ASHBY-DE-LA-ZOUCH, LE65 2FP, United Kingdom",52.7471829,-1.481855,"21, Highfields Close, Shellbrook, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2FP, United Kingdom",ok,29018.6032318473
LE652FR|15 KILWARDBY STREET ASHBY DE LA ZOUCH,{C6209F5F-80B9-295E-E053-6C04A8C0DDCC},70c60f964def9c18e0b3f05e6b616c60f5455d6fd4117fa926cf42807182e3b1,"15 KILWARDBY STREET ASHBY-DE-LA-ZOUCH, LE65 2FR, United Kingdom",52.7458331,-1.4781594,"15, Kilwardby Street, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2FR, United Kingdom",ok,28730.4576643375
LE652FR|15 KILWARDBY STREET ASHBY DE LA ZOUCH,{92ED114A-F106-4B12-AF4E-17005777482E},70c60f964def9c18e0b3f05e6b616c60f5455d6fd4117fa926cf42807182e3b1,"15 KILWARDBY STREET ASHBY-DE-LA-ZOUCH, LE65 2FR, United Kingdom",52.7458331,-1.4781594,"15, Kilwardby Street, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2FR, United Kingdom",ok,28730.4576643375
LE652FT|3 KIRKLAND CLOSE ASHBY DE LA ZOUCH,{EA3278AA-23FA-2676-E053-6B04A8C015F8},64092688e5e5f06718f7c04da100141adf735f544fc4398da924b446167027a0,"3 KIRKLAND CLOSE ASHBY-DE-LA-ZOUCH, LE65 2FT, United Kingdom",52.7459278,-1.475127,"Kirkland Close, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2FT, United Kingdom",ok,28577.5580406122
LE652FT|4 KIRKLAND CLOSE ASHBY DE LA ZOUCH,{25EA59F9-EA62-4D50-E050-A8C0630562D0},5d03679dd3955453811d838d30220b3350881930eec1927673e67bafadd49aaa,"4 KIRKLAND CLOSE ASHBY-DE-LA-ZOUCH, LE65 2FT, United Kingdom",52.7459278,-1.475127,"Kirkland Close, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2FT, United Kingdom",ok,28577.5580406122
LE652FT|4 KIRKLAND CLOSE ASHBY DE LA ZOUCH,{C55725C3-33CD-46C1-8649-5A5CBD4998EC},5d03679dd3955453811d838d30220b3350881930eec1927673e67bafadd49aaa,"4 KIRKLAND CLOSE ASHBY-DE-LA-ZOUCH, LE65 2FT, United Kingdom",52.7459278,-1.475127,"Kirkland Close, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2FT, United Kingdom",ok,28577.5580406122
LE652GR|18 TRINITY CLOSE ASHBY DE LA ZOUCH,{BC8936BB-B629-0E2C-E053-6C04A8C0DBF4},549f2db0dea796600f910bc4d28fd1984ec5cc07ffff028aa11f05b4c0202db1,"18 TRINITY CLOSE ASHBY-DE-LA-ZOUCH, LE65 2GR, United Kingdom",52.7449359,-1.4755352,"18, Trinity Close, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2GR, United Kingdom",ok,28530.1217680365
LE652GS|43 TRINITY CLOSE ASHBY DE LA ZOUCH,{DBA933F9-A0DD-669D-E053-6B04A8C0AD56},d13289131378764d39f09d5c178f3b1f5f58c701057a7b09b0f9ab5bfa9dd0fe,"43 TRINITY CLOSE ASHBY-DE-LA-ZOUCH, LE65 2GS, United Kingdom",52.7446216,-1.4798859,"43, Trinity Close, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2GS, United Kingdom",ok,28738.1455826343
LE652GS|43 TRINITY CLOSE ASHBY DE LA ZOUCH,{3B7E0B90-183C-EA99-E050-A8C062057E77},d13289131378764d39f09d5c178f3b1f5f58c701057a7b09b0f9ab5bfa9dd0fe,"43 TRINITY CLOSE ASHBY-DE-LA-ZOUCH, LE65 2GS, United Kingdom",52.7446216,-1.4798859,"43, Trinity Close, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2GS, United Kingdom",ok,28738.1455826343
LE652GX|CRAMBLE COTTAGE WILFRED GARDENS ASHBY DE LA ZOUCH,{38EDC0C3-13F6-0F63-E063-4704A8C00424},f5034d7dcdc5df96b67f10dcbcba29a8c5cb985a9433762ced09ff6b0b87dcbf,"CRAMBLE COTTAGE WILFRED GARDENS ASHBY-DE-LA-ZOUCH, LE65 2GX, United Kingdom",,,"",no_result,
LE652HL|17 HOLYWELL AVENUE ASHBY DE LA ZOUCH,{C6209F5F-802B-295E-E053-6C04A8C0DDCC},cb1627e6880422f18f55489997cd170b3326974b2e6847a89aba2da973cc5ed6,"17 HOLYWELL AVENUE ASHBY-DE-LA-ZOUCH, LE65 2HL, United Kingdom",52.752824,-1.4745172,"Holywell Avenue, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2HL, United Kingdom",ok,29032.3218173103
LE652HL|17 HOLYWELL AVENUE ASHBY DE LA ZOUCH,{35B7D7C8-8FE5-4620-8CBC-F57CCDE3EDC9},cb1627e6880422f18f55489997cd170b3326974b2e6847a89aba2da973cc5ed6,"17 HOLYWELL AVENUE ASHBY-DE-LA-ZOUCH, LE65 2HL, United Kingdom",52.752824,-1.4745172,"Holywell Avenue, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2HL, United Kingdom",ok,29032.3218173103
LE652HP|12 HACKETT CLOSE ASHBY DE LA ZOUCH,{CD5A9DCC-0DA3-310A-E053-6C04A8C00A1F},e4982bd878a43c572be3704525741257fea917faffcffa3505ed4de2f355e369,"12 HACKETT CLOSE ASHBY-DE-LA-ZOUCH, LE65 2HP, United Kingdom",52.7495375,-1.4749267,"Hackett Close, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2HP, United Kingdom",ok,28820.121004863
LE652HP|6 HACKETT CLOSE ASHBY DE LA ZOUCH,{C3C3F9B6-AFB9-362B-E053-6B04A8C03ACC},49508babb4c379eeaa39f5e053cac206ef9e725ac6e6654b1f286ea9e59682c1,"6 HACKETT CLOSE ASHBY-DE-LA-ZOUCH, LE65 2HP, United Kingdom",52.7495375,-1.4749267,"Hackett Close, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2HP, United Kingdom",ok,28820.121004863
LE652JA|28 DREW COURT ASHBY DE LA ZOUCH,{D4D42645-F6BD-27F6-E053-6C04A8C0A572},5d77092e5f298895cee141ebde1a4f4f5c29dbb7f757f8a13d1d69f82c896c52,"28 DREW COURT ASHBY-DE-LA-ZOUCH, LE65 2JA, United Kingdom",52.7510762,-1.4730883,"Drew Court, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2JA, United Kingdom",ok,28833.873974175
LE652JA|28 DREW COURT ASHBY DE LA ZOUCH,{4E95D757-9423-EDA1-E050-A8C0630539E2},5d77092e5f298895cee141ebde1a4f4f5c29dbb7f757f8a13d1d69f82c896c52,"28 DREW COURT ASHBY-DE-LA-ZOUCH, LE65 2JA, United Kingdom",52.7510762,-1.4730883,"Drew Court, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2JA, United Kingdom",ok,28833.873974175
LE652JA|28 DREW COURT ASHBY DE LA ZOUCH,{CAF22043-D8B8-4F86-B0B1-58CAC5DD0C9C},5d77092e5f298895cee141ebde1a4f4f5c29dbb7f757f8a13d1d69f82c896c52,"28 DREW COURT ASHBY-DE-LA-ZOUCH, LE65 2JA, United Kingdom",52.7510762,-1.4730883,"Drew Court, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2JA, United Kingdom",ok,28833.873974175
LE652JA|28 DREW COURT ASHBY DE LA ZOUCH,{D10CD291-78F6-4A34-AFFA-BC7C0CE1133C},5d77092e5f298895cee141ebde1a4f4f5c29dbb7f757f8a13d1d69f82c896c52,"28 DREW COURT ASHBY-DE-LA-ZOUCH, LE65 2JA, United Kingdom",52.7510762,-1.4730883,"Drew Court, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2JA, United Kingdom",ok,28833.873974175
LE652JA|32 DREW COURT ASHBY DE LA ZOUCH,{75050A85-53AF-9A88-E053-6B04A8C02390},09b0452764577b323c880ef9a6eeb1b2fcc081613bca45615258d2ad924ba41c,"32 DREW COURT ASHBY-DE-LA-ZOUCH, LE65 2JA, United Kingdom",52.7510762,-1.4730883,"Drew Court, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2JA, United Kingdom",ok,28833.873974175
LE652JA|74 DREW COURT ASHBY DE LA ZOUCH,{B46B36FA-7A48-48A9-AC1F-5BE566393FA7},360574072ed028f7e144430269ae147508477bf42c803142da4e07e3f073b86b,"74 DREW COURT ASHBY-DE-LA-ZOUCH, LE65 2JA, United Kingdom",52.7510762,-1.4730883,"Drew Court, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2JA, United Kingdom",ok,28833.873974175
LE652JB|1 DREW COURT ASHBY DE LA ZOUCH,{C6209F60-3EA7-295E-E053-6C04A8C0DDCC},8bb073be2849a711ac76c48ee50b21f1d9036dd45b49608290735e940f2e43cf,"1 DREW COURT ASHBY-DE-LA-ZOUCH, LE65 2JB, United Kingdom",52.751177,-1.4725094,"Drew Court, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2JB, United Kingdom",ok,28811.1451154023
LE652JB|19 DREW COURT ASHBY DE LA ZOUCH,{773788C2-D715-2CE4-E053-6C04A8C05E57},6f7734c5b164aa189bd1f94cfdf5baf5a6adc99575de60d3e221ed819498f73c,"19 DREW COURT ASHBY-DE-LA-ZOUCH, LE65 2JB, United Kingdom",52.751177,-1.4725094,"Drew Court, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2JB, United Kingdom",ok,28811.1451154023
LE652JB|19 DREW COURT ASHBY DE LA ZOUCH,{D4D42645-F699-27F6-E053-6C04A8C0A572},6f7734c5b164aa189bd1f94cfdf5baf5a6adc99575de60d3e221ed819498f73c,"19 DREW COURT ASHBY-DE-LA-ZOUCH, LE65 2JB, United Kingdom",52.751177,-1.4725094,"Drew Court, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2JB, United Kingdom",ok,28811.1451154023
LE652JB|43 DREW COURT ASHBY DE LA ZOUCH,{CB0035E5-F7E9-58AE-E053-6B04A8C091AF},a975fdb971318712987e5bd4fdd7ee2d82f223a7e3e6af1fd2a71f4a0bbc957b,"43 DREW COURT ASHBY-DE-LA-ZOUCH, LE65 2JB, United Kingdom",52.751177,-1.4725094,"Drew Court, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2JB, United Kingdom",ok,28811.1451154023
LE652JF|26 THE CALLIS ASHBY DE LA ZOUCH,{2C832D23-C34C-4180-88A8-0ADFABB2C657},ab2f56434c0df3b66b97e605979e7d5d342fe53eab9fbce237b8350cfe52f02b,"26 THE CALLIS ASHBY-DE-LA-ZOUCH, LE65 2JF, United Kingdom",52.7504202,-1.474415,"The Callis, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2JF, United Kingdom",ok,28855.9705919747
LE652JG|31 THE CALLIS ASHBY DE LA ZOUCH,{25E9DA81-07A1-555E-E063-4704A8C066F2},780f562322fb01b92896af961e35d6f49a06e6a970d404bed7b49460589ca838,"31 THE CALLIS ASHBY-DE-LA-ZOUCH, LE65 2JG, United Kingdom",52.7492917,-1.4745471,"31, The Callis, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2HF, United Kingdom",ok,28783.0302835016
LE652JL|2 SMISBY ROAD ASHBY DE LA ZOUCH,{68FEB20B-A738-38DA-E053-6C04A8C051AE},0c3e83ea853c76e166673ec52aacd2c03f1f50326829301050aa3982e84cb905,"2 SMISBY ROAD ASHBY-DE-LA-ZOUCH, LE65 2JL, United Kingdom",52.7549533,-1.4750032,"Smisby Road, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2JN, United Kingdom",ok,29209.9814692076
LE652JL|2 SMISBY ROAD ASHBY DE LA ZOUCH,{CD5A9DCC-0ECB-310A-E053-6C04A8C00A1F},0c3e83ea853c76e166673ec52aacd2c03f1f50326829301050aa3982e84cb905,"2 SMISBY ROAD ASHBY-DE-LA-ZOUCH, LE65 2JL, United Kingdom",52.7549533,-1.4750032,"Smisby Road, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2JN, United Kingdom",ok,29209.9814692076
LE652JL|4 SMISBY ROAD ASHBY DE LA ZOUCH,{13155136-BFE6-4281-8722-DA3664F0C0CF},a2104ed4887babb07aa920aea95582fa2f2365c537247291bc666c2e9e88c6d7,"4 SMISBY ROAD ASHBY-DE-LA-ZOUCH, LE65 2JL, United Kingdom",52.7549533,-1.4750032,"Smisby Road, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2JN, United Kingdom",ok,29209.9814692076
LE652JL|90 SMISBY ROAD ASHBY DE LA ZOUCH,{BC8936BB-B5EE-0E2C-E053-6C04A8C0DBF4},ee5de7ef5265625fa1b47d0f300e217251e6ba85755592a15004acf3565cd6a3,"90 SMISBY ROAD ASHBY-DE-LA-ZOUCH, LE65 2JL, United Kingdom",52.7549533,-1.4750032,"Smisby Road, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2JN, United Kingdom",ok,29209.9814692076
LE652JL|90 SMISBY ROAD ASHBY DE LA ZOUCH,{F3B6C198-60BF-6E40-E053-6C04A8C0B3B4},ee5de7ef5265625fa1b47d0f300e217251e6ba85755592a15004acf3565cd6a3,"90 SMISBY ROAD ASHBY-DE-LA-ZOUCH, LE65 2JL, United Kingdom",52.7549533,-1.4750032,"Smisby Road, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2JN, United Kingdom",ok,29209.9814692076
LE652JN|114 SMISBY ROAD ASHBY DE LA ZOUCH,{CB0035E5-F737-58AE-E053-6B04A8C091AF},93f344f6765d1a96288a707644a644cfd897f1213400e994b599e267fe479556,"114 SMISBY ROAD ASHBY-DE-LA-ZOUCH, LE65 2JN, United Kingdom",52.7549533,-1.4750032,"Smisby Road, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2JN, United Kingdom",ok,29209.9814692076
LE652JN|114 SMISBY ROAD ASHBY DE LA ZOUCH,{DEB6968A-665F-4D8C-BFB1-70B054044B50},93f344f6765d1a96288a707644a644cfd897f1213400e994b599e267fe479556,"114 SMISBY ROAD ASHBY-DE-LA-ZOUCH, LE65 2JN, United Kingdom",52.7549533,-1.4750032,"Smisby Road, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2JN, United Kingdom",ok,29209.9814692076
LE652JN|94 SMISBY ROAD ASHBY DE LA ZOUCH,{152AB733-ED8E-E651-E063-4704A8C061D9},84291a8a68155dc2406eca07130f9f40355d83772f5942da29e99f67bdc8ae09,"94 SMISBY ROAD ASHBY-DE-LA-ZOUCH, LE65 2JN, United Kingdom",52.7549533,-1.4750032,"Smisby Road, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2JN, United Kingdom",ok,29209.9814692076
LE652JN|94 SMISBY ROAD ASHBY DE LA ZOUCH,{14611B76-65E8-4073-8516-0DBEEC79362E},84291a8a68155dc2406eca07130f9f40355d83772f5942da29e99f67bdc8ae09,"94 SMISBY ROAD ASHBY-DE-LA-ZOUCH, LE65 2JN, United Kingdom",52.7549533,-1.4750032,"Smisby Road, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2JN, United Kingdom",ok,29209.9814692076
LE652JR|18 SAXON WAY ASHBY DE LA ZOUCH,{C8A3A576-588E-0425-E053-6C04A8C0947B},9b169a483a487275d553d7a60f98b0b3d7ce19280aa8bcbd0c5a52fac55adc51,"18 SAXON WAY ASHBY-DE-LA-ZOUCH, LE65 2JR, United Kingdom",52.7501608,-1.4817875,"18, Saxon Way, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2JR, United Kingdom",ok,29221.9396492606
LE652JR|18 SAXON WAY ASHBY DE LA ZOUCH,{9E4CC71E-2A28-4D7E-80C7-7DB6EADFDE63},9b169a483a487275d553d7a60f98b0b3d7ce19280aa8bcbd0c5a52fac55adc51,"18 SAXON WAY ASHBY-DE-LA-ZOUCH, LE65 2JR, United Kingdom",52.7501608,-1.4817875,"18, Saxon Way, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2JR, United Kingdom",ok,29221.9396492606
LE652JZ|5 MALVERN CRESCENT ASHBY DE LA ZOUCH,{726BF13A-F3B2-0A46-E053-6C04A8C01D0D},7a294be0ed9f8e8a9c2287c1d31049ff558855c2226dc86a9fc11b310105fb57,"5 MALVERN CRESCENT ASHBY-DE-LA-ZOUCH, LE65 2JZ, United Kingdom",52.7550913,-1.4791431,"Malvern Crescent, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2HB, United Kingdom",ok,29432.8642011448
LE652JZ|5 MALVERN CRESCENT ASHBY DE LA ZOUCH,{D93B27B0-F779-3100-E053-6C04A8C08887},7a294be0ed9f8e8a9c2287c1d31049ff558855c2226dc86a9fc11b310105fb57,"5 MALVERN CRESCENT ASHBY-DE-LA-ZOUCH, LE65 2JZ, United Kingdom",52.7550913,-1.4791431,"Malvern Crescent, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2HB, United Kingdom",ok,29432.8642011448
LE652LA|6 ATKINSON ROAD ASHBY DE LA ZOUCH,{25E9DA81-096C-555E-E063-4704A8C066F2},662c42dfeb6f10ff1ac410ebd04d6e0da2ca80a2b10faa1c47a021af6312bd0c,"6 ATKINSON ROAD ASHBY-DE-LA-ZOUCH, LE65 2LA, United Kingdom",52.7511083,-1.4869415,"1-6, Atkinson Road, Shellbrook, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2LZ, United Kingdom",ok,29558.325891184
LE652LA|6 ATKINSON ROAD ASHBY DE LA ZOUCH,{B1CE76F6-E2C6-4E8A-A666-8A6BF58BC38B},662c42dfeb6f10ff1ac410ebd04d6e0da2ca80a2b10faa1c47a021af6312bd0c,"6 ATKINSON ROAD ASHBY-DE-LA-ZOUCH, LE65 2LA, United Kingdom",52.7511083,-1.4869415,"1-6, Atkinson Road, Shellbrook, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2LZ, United Kingdom",ok,29558.325891184
LE652LG|103 BURTON ROAD ASHBY DE LA ZOUCH,{BA558B32-BFD8-76EF-E053-6B04A8C0B4B7},d84dc8920abbfa036fc17abdccb918bbfd3d3fcf06a4d36c73e596595e541def,"103 BURTON ROAD ASHBY-DE-LA-ZOUCH, LE65 2LG, United Kingdom",52.7485584,-1.4808503,"Burton Road, Shellbrook, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2LG, United Kingdom",ok,29061.0864188323
LE652LL|28 BURTON ROAD ASHBY DE LA ZOUCH,{D707E535-8812-0AD9-E053-6B04A8C067CC},c694444b357c5a7b310323c0dd32ae83bdf1e1aebaff33a4ed1a74a4c3ab7669,"28 BURTON ROAD ASHBY-DE-LA-ZOUCH, LE65 2LL, United Kingdom",52.7480809,-1.4766096,"28, Burton Road, Shellbrook, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2LL, United Kingdom",ok,28805.5269713004
LE652LL|28 BURTON ROAD ASHBY DE LA ZOUCH,{4777E0AE-DE32-5D59-E063-4804A8C09F8E},c694444b357c5a7b310323c0dd32ae83bdf1e1aebaff33a4ed1a74a4c3ab7669,"28 BURTON ROAD ASHBY-DE-LA-ZOUCH, LE65 2LL, United Kingdom",52.7480809,-1.4766096,"28, Burton Road, Shellbrook, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2LL, United Kingdom",ok,28805.5269713004
LE652LR|15 CHURCHILL CLOSE ASHBY DE LA ZOUCH,{BEF7EBBF-0B0C-7A76-E053-6B04A8C092F7},b0ce9e92f25fcdd24cba10e5942d6a04608e453f2d35b9b65dcd0a763ef146d9,"15 CHURCHILL CLOSE ASHBY-DE-LA-ZOUCH, LE65 2LR, United Kingdom",52.7476491,-1.4818092,"15, Churchill Close, Shellbrook, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2LR, United Kingdom",ok,29048.4247471888
LE652LR|15 CHURCHILL CLOSE ASHBY DE LA ZOUCH,{404A5AF3-B1B2-CD2B-E050-A8C063055C7B},b0ce9e92f25fcdd24cba10e5942d6a04608e453f2d35b9b65dcd0a763ef146d9,"15 CHURCHILL CLOSE ASHBY-DE-LA-ZOUCH, LE65 2LR, United Kingdom",52.7476491,-1.4818092,"15, Churchill Close, Shellbrook, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2LR, United Kingdom",ok,29048.4247471888
LE652LR|36 CHURCHILL CLOSE ASHBY DE LA ZOUCH,{D707E535-8BBE-0AD9-E053-6B04A8C067CC},19a8588d4b381faf2da71c0618084d4082cf98ad33ec594e028623acf9f0bd20,"36 CHURCHILL CLOSE ASHBY-DE-LA-ZOUCH, LE65 2LR, United Kingdom",52.7479208,-1.4830926,"36, Churchill Close, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2LR, United Kingdom",ok,29134.8567238098
LE652LR|7 CHURCHILL CLOSE ASHBY DE LA ZOUCH,{D4D42645-F508-27F6-E053-6C04A8C0A572},d4c45bbc497c77b2cfc41ebf8f691f46d9f067d2925077580971e5fd3714c997,"7 CHURCHILL CLOSE ASHBY-DE-LA-ZOUCH, LE65 2LR, United Kingdom",52.7479036,-1.4815402,"7, Churchill Close, Shellbrook, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2LR, United Kingdom",ok,29051.8864353378
LE652NA|69 PRESTOP DRIVE ASHBY DE LA ZOUCH,{DE2D0CDF-DD17-51EE-E053-6C04A8C00671},29d515f2a333736773cb6c669b7da63cddfc620f464c3cf63a5d1dcf13dfa1e7,"69 PRESTOP DRIVE ASHBY-DE-LA-ZOUCH, LE65 2NA, United Kingdom",52.7488787,-1.4871339,"69, Prestop Drive, Shellbrook, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2NA, United Kingdom",ok,29414.2700497521
